state_name,crop_name,seed_cost,fertilizer_cost,manure_cost,pesticide_cost,irrigation_cost,misc_cost,machinery_cost,revenue,total_cost,yield_per_acre
Uttar Pradesh,maize,273.76,817.24,71.69,0.99,632.32,0.0,4549.76,10370.55,6345.76,6.555917524938791
Madhya Pradesh,maize,326.25,541.4,0.0,0.0,1.91,0.0,2722.71,5868.61,3592.27,3.9214099269541287
Madhya Pradesh,maize,351.65,992.97,249.96,103.0,421.7,0.0,3799.29,7465.94,5918.57,5.523967544161389
Uttarakhand,maize,302.21,588.04,2244.11,0.0,113.42,0.0,4373.5,10102.79,7621.280000000001,6.640901641002813
Karnataka,maize,881.18,1987.34,688.82,0.79,87.45,0.0,5244.0,18609.92,8889.58,14.236862872058436
Himachal Pradesh,maize,1251.3,863.48,3707.32,129.7,0.0,0.0,12013.18,22934.31,17964.98,6.644948503672529
Tamil Nadu,maize,3166.15,3333.86,870.86,391.57,1044.73,0.0,10315.52,39933.68,19122.690000000002,18.25539750308573
Madhya Pradesh,maize,2765.06,2119.17,1892.63,368.29,0.0,98.34,9320.91,29934.55,16564.4,9.469658647133809
Bihar,maize,3778.41,4729.09,333.26,0.0,6972.55,0.0,18521.22,58989.41,34334.53,17.68074300398616
Telangana,maize,6182.82,8578.26,529.56,3557.11,625.42,105.01,26818.34,84904.46,46396.52,22.407478602213633
Andhra Pradesh,maize,2900.83,5200.37,1629.13,907.79,503.73,39.55,20826.66,59193.88,32008.059999999998,19.287347483863133
Bihar,maize,2313.0,3797.42,121.75,93.64,2614.88,0.0,7201.34,34810.05,16142.03,12.962101131098116
Chhattisgarh,maize,1711.54,1338.43,290.9,719.37,413.22,22.54,6482.33,18505.31,10978.33,7.624289269743631
Gujarat,maize,1746.73,2790.99,665.06,56.6,744.47,0.0,7286.77,21501.93,13290.619999999999,6.398089880819895
Himachal Pradesh,maize,999.24,653.16,2491.4,84.79,135.48,0.0,7011.62,14752.55,11375.689999999999,5.277108921308755
Karnataka,maize,2154.58,5094.59,788.77,67.0,354.83,0.0,11571.35,38027.31,20031.120000000003,11.35549665122114
Madhya Pradesh,maize,2407.28,1395.24,684.68,155.4,0.0,0.0,9963.82,30164.35,14606.42,10.48542117723235
Rajasthan,maize,1605.17,2238.12,331.84,1.82,353.9,0.0,8206.38,29213.44,12737.23,9.493939823152102
Tamil Nadu,maize,3737.91,5699.58,4545.2,836.07,2265.65,0.0,16984.06,75921.45,34068.47,21.448372149491107
Uttar Pradesh,maize,821.69,1878.34,257.56,7.52,917.68,0.0,11286.99,22839.63,15169.779999999999,7.543352016349326
Rajasthan,maize,2083.02,1549.38,829.43,6.59,630.93,0.0,7037.45,15980.02,12136.8,6.2847777260678654
Madhya Pradesh,maize,565.52,717.31,360.16,0.0,0.0,0.0,3767.33,8600.54,5410.32,4.095425021751886
Madhya Pradesh,maize,201.07,371.56,101.0,0.0,7.87,0.0,2159.18,3459.74,2840.68,2.8651787701584346
Karnataka,maize,1323.31,1892.42,218.43,0.0,387.75,0.0,6475.74,22920.57,10297.65,11.557839784706905
Rajasthan,maize,4428.46,2341.85,3942.36,258.93,406.69,8.5,12139.97,37726.5,23526.760000000002,8.708848465227332
Punjab,maize,6104.47,3068.7,4542.0,2674.88,495.34,191.82,17943.87,44623.7,35021.08,12.925679367070678
Odisha,maize,4855.16,4488.75,2277.25,654.97,62.19,45.87,11330.54,41772.08,23714.730000000003,12.375306043989397
Maharashtra,maize,5610.72,7511.01,2637.99,1515.62,1543.89,184.67,23308.25,72956.76,42312.149999999994,20.991076667813278
Maharashtra,maize,5001.81,6561.53,752.94,126.33,4101.57,0.0,21464.84,69805.57,38009.020000000004,22.28202585945246
Himachal Pradesh,maize,688.06,468.58,1380.23,117.7,73.9,0.0,5078.15,9619.52,7806.619999999999,4.216830901843346
Madhya Pradesh,maize,3547.79,3080.76,370.24,2101.95,0.0,179.97,10596.75,35467.79,19877.46,12.023228991724165
Karnataka,maize,3450.78,6645.94,153.82,723.8,280.66,286.37,14170.31,46905.47,25711.68,13.59745857024342
Andhra Pradesh,maize,584.32,1662.72,243.21,118.82,248.36,0.0,4722.3,9547.96,7579.7300000000005,8.66837983853018
Himachal Pradesh,maize,1973.99,1352.26,3853.08,473.29,0.0,33.83,12165.39,35848.51,19851.84,7.850913579247687
Gujarat,maize,1314.3,1381.0,376.13,5.33,700.42,0.0,3955.68,13388.53,7732.860000000001,5.580623621537403
Gujarat,maize,3845.46,5188.77,888.99,744.74,2223.68,110.05,14201.51,46467.23,27203.199999999997,10.99532587361648
Tamil Nadu,maize,6032.24,7474.06,1611.26,1990.76,2085.37,138.7,18019.8,63464.64,37352.19,17.58766516258271
Himachal Pradesh,maize,153.28,320.07,584.75,26.16,0.0,0.0,2308.77,5113.04,3393.0299999999997,4.6012828554663
Odisha,mungbean,632.53,3.89,0.0,0.15,9.55,0.0,1611.83,5020.73,2257.95,1.052184294125979
Rajasthan,mungbean,437.01,25.36,15.93,13.47,6.5,0.0,1253.9,3220.01,1752.17,0.7284352805487546
Andhra Pradesh,mungbean,1829.59,705.86,497.31,2690.42,2.61,3.87,6662.5,17997.17,12392.16,1.4528236984277938
Maharashtra,mungbean,343.63,350.67,75.09,8.35,1.08,0.0,1323.5,4728.21,2102.32,1.2707148782906053
Gujarat,mungbean,2116.66,1594.14,757.72,740.73,729.58,0.0,5931.8,19415.1,11870.630000000001,1.3718864450334878
Odisha,mungbean,630.02,19.93,18.87,0.0,2.72,0.0,2128.14,6141.2,2799.68,1.2949960543088972
Rajasthan,mungbean,1573.47,215.35,321.25,154.81,15.58,0.0,8158.87,29745.41,10439.33,1.614698205216406
Odisha,mungbean,1704.76,3.62,0.0,0.93,77.92,0.0,6318.69,18226.29,8105.92,1.0724186074745554
Maharashtra,mungbean,2146.06,1940.5,205.77,422.62,206.65,0.0,8659.62,24324.88,13581.220000000001,1.2585742902814592
Karnataka,mungbean,1240.69,1040.65,0.0,75.42,14.38,0.0,7160.43,21355.19,9531.57,1.2626211529511746
Gujarat,mungbean,2014.75,762.67,204.98,698.51,791.39,0.0,8661.02,43653.55,13133.32,2.424070739159467
Andhra Pradesh,mungbean,2382.44,2162.8,0.0,1318.2,0.0,0.0,7948.16,25218.66,13811.599999999999,1.2707148782906053
Andhra Pradesh,mungbean,333.39,78.84,238.08,199.3,0.09,0.0,1870.41,4836.22,2720.11,1.3637927196940571
Maharashtra,mungbean,405.48,368.88,160.85,21.17,0.11,0.0,1974.92,8451.78,2931.41,2.2743368203800003
Andhra Pradesh,mungbean,467.41,561.26,43.54,104.05,7.29,2.64,4652.54,11483.39,5838.73,2.824710143461282
Maharashtra,mungbean,371.93,624.94,49.69,9.7,21.23,0.0,2168.37,8920.67,3245.86,1.8777442787479006
Maharashtra,mungbean,357.63,376.14,51.17,35.07,0.0,0.0,1603.88,6295.92,2423.8900000000003,1.7441978106472955
Odisha,mungbean,508.36,6.78,0.0,0.0,2.67,0.0,1434.44,3955.8,1952.25,1.0157625300985411
Andhra Pradesh,mungbean,382.24,323.34,337.13,351.98,0.77,0.0,1942.98,4989.62,3338.44,1.4649642864369399
Karnataka,mungbean,951.67,1995.1,0.0,503.69,127.89,72.07,8105.78,32969.45,11756.2,2.6506950486635237
Rajasthan,mungbean,1614.95,393.1,610.38,224.92,184.43,0.0,7083.18,23883.17,10110.960000000001,2.0193844721879364
Maharashtra,mungbean,1747.96,2231.3,1027.43,963.98,115.79,73.32,10074.0,27787.13,16233.779999999999,2.573804657938933
Odisha,mungbean,1515.8,163.13,0.0,67.23,14.69,11.94,5502.27,16688.47,7275.06,1.4609174237672244
Odisha,mungbean,569.6,9.11,0.73,1.88,5.81,0.0,1302.53,3773.48,1889.6599999999999,0.9348252767042351
Odisha,mungbean,1606.27,10.68,0.0,0.0,0.89,0.0,5707.36,15501.05,7325.2,1.1452621355294308
Rajasthan,mungbean,1643.64,1024.58,0.0,177.89,241.38,22.35,4778.73,18636.16,7888.57,1.6632605572529897
Bihar,mungbean,1520.48,0.0,0.0,0.0,0.0,0.0,10059.42,32401.67,11579.9,1.6389793812346978
Maharashtra,mungbean,1991.58,3697.08,754.51,650.71,8.62,18.96,9881.85,34805.16,17003.31,2.9744440622407478
Karnataka,mungbean,1214.25,1193.54,175.75,342.35,5.42,0.0,7083.0,20082.62,10014.31,2.0072438841787905
Tamil Nadu,mungbean,2109.75,649.51,305.49,1130.28,284.82,179.36,11952.82,22217.86,16612.03,1.9465409441330608
Uttar Pradesh,mungbean,1242.64,64.31,0.0,502.08,0.0,18.84,7761.84,24027.09,9589.71,1.9586815321422066
West Bengal,mungbean,1490.44,1052.54,0.0,908.48,0.0,0.0,8165.86,29706.79,11617.32,2.7680540660852673
Gujarat,mungbean,1896.12,1234.71,1247.09,954.17,751.48,0.0,9965.61,46146.11,16049.18,3.8121446348718155
Andhra Pradesh,mungbean,1729.25,1083.06,180.55,1269.82,0.0,0.0,6269.4,17427.36,10532.08,1.0764654701442706
Madhya Pradesh,mungbean,2880.0,1098.75,0.0,1008.33,0.0,6.26,4658.33,14722.92,9651.67,1.4851985997855162
Andhra Pradesh,mungbean,317.55,27.82,259.75,270.22,78.05,0.0,2395.48,6286.19,3348.87,2.0153376095182214
Andhra Pradesh,mungbean,1119.47,453.35,151.25,90.48,0.0,0.0,5613.89,16024.03,7428.4400000000005,1.2707148782906053
Andhra Pradesh,mungbean,3230.92,1.96,0.0,7074.05,383.62,5.46,13568.23,53066.97,24264.239999999998,3.2334432731025275
Andhra Pradesh,mungbean,1431.44,182.32,379.03,31.35,0.0,0.13,5031.55,15487.79,7055.82,1.679448007931851
Odisha,mungbean,1937.71,196.24,18.07,102.24,63.25,1.11,7328.8,25111.34,9647.42,1.4447299730883632
Punjab,mungbean,4764.03,395.61,0.0,7818.63,402.0,131.75,32838.01,98810.59,46350.03,7.272212217478399
Rajasthan,mungbean,2171.93,861.01,0.0,379.13,12.62,36.2,7481.7,29076.7,10942.59,1.6956354586107123
Tamil Nadu,mungbean,2179.87,740.31,389.3,1569.3,66.69,77.7,7606.11,29155.18,12629.279999999999,1.4244956597397866
Telangana,mungbean,2374.67,776.08,0.0,3634.89,336.77,14.11,10822.75,31604.19,17959.27,1.736104085307865
Uttar Pradesh,mungbean,1954.73,0.0,0.0,80.31,0.0,5.96,5597.14,12876.09,7638.14,1.0643248821351248
West Bengal,mungbean,1467.35,933.2,0.0,43.94,589.64,0.0,5285.5,20324.37,8319.630000000001,1.185730762226584
Rajasthan,mungbean,540.79,70.38,19.97,102.87,14.41,0.0,1753.27,6006.85,2501.69,1.655166831913559
Odisha,mungbean,690.73,6.94,1.13,6.56,1.03,0.0,1971.16,5959.93,2677.55,1.2261993889237368
Maharashtra,mungbean,548.38,754.38,86.9,24.08,3.95,0.0,2166.18,9315.0,3583.87,2.254102507031424
Rajasthan,mungbean,590.05,63.75,33.15,17.8,43.07,0.0,3380.76,9963.04,4128.58,0.6717792031727403
Odisha,mungbean,1455.91,8.23,2.42,5.24,1.35,0.0,4830.2,15635.35,6303.35,1.307136642318043
Maharashtra,mungbean,1204.0,960.92,662.02,184.96,112.41,0.0,6086.75,23763.07,9211.06,2.4807268165354808
Karnataka,mungbean,400.83,434.21,1000.85,44.2,0.0,0.0,3046.08,11002.12,4926.17,1.0319499807774022
Karnataka,mungbean,887.32,422.42,166.32,112.84,0.0,0.0,3087.11,10851.42,4676.01,1.1452621355294308
Maharashtra,mungbean,1532.96,1558.83,1121.86,268.49,25.13,0.0,5753.97,22544.87,10261.24,2.6061795592966557
Odisha,mungbean,1608.09,1.57,3.82,8.76,0.0,0.0,4145.12,13031.21,5767.36,1.2100119382448757
Rajasthan,mungbean,1144.6,134.32,234.61,98.87,7.53,19.78,5168.36,19377.17,6808.07,1.9910564334999292
Odisha,mungbean,1585.2,224.0,8.52,56.03,15.09,3.95,7971.98,26554.23,9864.77,1.667307419922705
Rajasthan,mungbean,1921.0,822.25,52.81,173.93,0.0,24.54,5159.98,19831.15,8154.509999999999,1.4164019344003562
Tamil Nadu,mungbean,2269.03,1003.43,404.58,1414.66,389.91,70.44,12677.9,38592.19,18229.949999999997,2.5009611298840575
Tamil Nadu,mungbean,1316.52,844.87,329.83,565.04,116.68,0.0,4208.91,18032.34,7381.849999999999,1.853463102729609
Rajasthan,mungbean,1425.9,332.47,146.57,169.14,6.74,0.0,4102.44,15134.49,6183.259999999999,1.7846664373444487
Odisha,mungbean,1414.37,80.43,66.5,0.03,0.0,0.0,4387.94,12489.28,5949.2699999999995,1.2949960543088972
Maharashtra,mungbean,1421.58,1092.85,567.67,266.24,82.45,0.0,5571.32,19573.15,9002.11,2.043665648206228
Andhra Pradesh,mungbean,3052.05,257.2,0.0,7839.96,406.06,49.02,12751.01,44158.24,24355.3,2.8368507314704274
Karnataka,mungbean,1036.21,805.6,46.99,14.46,30.29,0.0,4209.79,14652.02,6143.34,1.33546468100605
Telangana,mungbean,1014.5,150.91,0.0,574.64,0.0,0.5,9193.36,29088.42,10933.91,2.4321644644988973
Uttar Pradesh,mungbean,1160.9,0.0,6.43,228.71,469.56,7.93,6929.92,18305.79,8803.45,1.4851985997855162
West Bengal,mungbean,1750.0,2500.0,0.0,1333.33,0.0,0.0,9040.67,35000.0,14624.0,2.3593209364440217
Rajasthan,mungbean,507.22,39.18,2.85,179.77,0.0,0.0,1475.01,5268.58,2204.0299999999997,1.2221525262540216
Gujarat,mungbean,2109.08,406.35,0.0,799.16,1391.01,88.64,9409.44,36780.93,14203.68,2.26624309504057
Karnataka,mungbean,1253.48,2572.42,49.97,1062.74,0.68,75.3,9598.63,33810.13,14613.22,2.557617207260072
Maharashtra,mungbean,1664.23,3222.1,0.0,1333.87,184.33,32.27,10788.18,43793.68,17224.98,3.018959551607616
Andhra Pradesh,mungbean,1358.77,308.77,0.0,780.6,17.49,0.62,10171.75,32168.83,12638.0,2.921834847534449
Maharashtra,mungbean,1707.93,2763.22,487.47,1309.16,7.48,47.94,9443.15,25444.83,15766.349999999999,1.9667752574816375
Gujarat,mungbean,2048.4,536.27,0.0,918.49,1503.28,88.78,10986.72,42692.8,16081.939999999999,2.6749762246818154
Maharashtra,mungbean,2360.28,1769.9,2002.08,872.5,210.63,33.91,11325.15,48838.65,18574.45,3.27391189979968
Andhra Pradesh,mungbean,637.57,546.93,613.7,21.91,0.0,0.0,4869.34,14362.24,6689.450000000001,1.9546346694724914
Karnataka,mungbean,367.86,392.65,192.09,25.73,0.0,0.0,1903.23,6918.12,2881.56,1.428542522409502
Maharashtra,mungbean,486.65,544.61,185.84,25.29,292.59,0.0,2575.29,7827.87,4110.2699999999995,1.5701827158495376
Odisha,mungbean,764.58,21.11,21.66,0.0,3.83,0.0,3072.45,8352.64,3883.63,1.3718864450334878
Rajasthan,mungbean,417.0,29.0,10.37,13.65,21.15,0.0,2125.66,4840.62,2616.83,0.7972319459339148
Rajasthan,mungbean,659.78,26.2,18.95,64.01,9.07,0.0,2885.76,8931.94,3663.7700000000004,1.60255761720726
Odisha,mungbean,812.27,23.7,3.71,12.5,4.2,0.0,2787.0,7640.3,3643.38,1.2869023289694665
Maharashtra,mungbean,791.77,667.46,528.2,121.64,39.35,0.0,2806.64,11400.67,4955.0599999999995,2.229821331013132
Karnataka,mungbean,473.23,535.91,104.38,110.48,10.05,0.0,1377.9,5092.55,2611.95,0.9510127273830963
Andhra Pradesh,mungbean,869.33,689.81,0.0,463.67,0.0,0.0,6168.15,19018.22,8190.959999999999,3.1120373930110685
Andhra Pradesh,mungbean,681.11,968.02,303.83,288.51,0.0,20.5,4525.22,10809.63,6787.1900000000005,1.6956354586107123
Karnataka,mungbean,465.27,666.94,232.86,38.63,0.0,0.0,1985.24,7240.19,3388.9400000000005,1.0319499807774022
Maharashtra,mungbean,775.8,655.97,264.07,98.35,13.15,0.0,3318.58,12230.95,5125.92,1.6592136945832743
Odisha,mungbean,872.68,33.54,11.14,1.6,17.93,0.0,2920.47,7858.33,3857.3599999999997,1.201918212905445
Rajasthan,mungbean,611.54,28.52,59.35,61.84,11.49,0.0,3673.79,11582.59,4446.53,1.440683110418648
Rajasthan,mungbean,423.02,68.16,412.79,0.0,96.89,0.0,2396.2,2438.22,3397.06,0.3804050909532385
Maharashtra,mungbean,479.87,381.35,92.25,10.15,3.07,0.0,2119.92,5881.58,3086.61,1.5459015398312457
Andhra Pradesh,mungbean,462.87,337.69,513.17,1057.97,60.06,0.0,3911.7,10680.8,6343.459999999999,1.974868982821068
Rajasthan,mungbean,374.02,55.8,3.33,18.92,81.41,0.0,1895.42,4853.21,2428.9,1.173590174217438
Odisha,mungbean,2062.55,170.19,55.17,112.52,71.65,2.95,8494.38,29619.82,10969.41,1.6470731065741286
Punjab,mungbean,4980.59,410.95,0.0,8740.03,431.19,142.56,33973.73,105283.68,48679.05,6.9322757532223145
Rajasthan,mungbean,2143.35,867.59,539.36,421.62,13.17,38.7,8169.98,29177.56,12193.77,1.776572712005018
Tamil Nadu,mungbean,1897.85,521.75,405.62,1349.06,94.38,92.81,8108.34,26681.86,12469.810000000001,1.7037291839501427
Telangana,mungbean,2247.57,851.85,0.0,1576.13,188.29,20.38,9497.25,23173.62,14381.470000000001,1.4609174237672244
Uttar Pradesh,mungbean,1976.57,154.75,0.0,93.47,548.05,10.92,6273.87,22246.24,9057.63,1.2059650755751603
West Bengal,mungbean,1800.0,816.58,0.0,109.76,0.0,0.0,7494.39,29146.3,10220.73,2.0719936868942352
Karnataka,mungbean,1483.85,2252.44,0.0,890.58,1.18,81.82,9137.95,34316.81,13847.82,1.8615568280690393
Andhra Pradesh,mungbean,617.08,1078.0,89.16,130.02,138.06,6.58,3572.08,8165.54,5630.98,2.2581493697011394
Rajasthan,mungbean,481.43,156.59,84.21,137.34,4.22,0.0,3412.45,11707.2,4276.24,1.6389793812346978
Odisha,mungbean,947.59,11.28,4.37,0.0,1.5,0.0,3045.48,8573.93,4010.2200000000003,1.2181056635843062
Maharashtra,mungbean,769.62,818.25,191.53,127.13,13.03,0.0,4920.57,20390.01,6840.129999999999,2.7113979887092534
Karnataka,mungbean,440.39,1015.7,401.59,89.32,15.69,0.0,1528.57,4495.33,3491.26,0.5341858724024201
Andhra Pradesh,mungbean,492.22,404.12,0.0,112.69,0.0,3.06,6638.07,16434.42,7650.16,2.387648975132029
Maharashtra,mungbean,524.78,481.15,71.2,10.53,11.96,0.0,1987.33,5731.48,3086.95,1.33546468100605
Odisha,mungbean,630.99,24.25,29.15,7.3,19.35,0.0,2109.69,5540.26,2820.73,1.2626211529511746
Andhra Pradesh,mungbean,502.46,236.68,68.21,189.87,0.0,9.41,2840.58,8027.54,3847.21,1.643026243904413
Madhya Pradesh,mungbean,1920.05,1322.34,0.0,717.28,0.0,14.57,4230.84,18906.92,8205.08,1.9667752574816375
Odisha,mungbean,665.99,40.27,55.55,7.37,21.11,0.0,2017.53,4793.86,2807.8199999999997,1.0238562554379715
Gujarat,mungbean,1864.01,360.47,0.0,882.7,1506.39,91.62,6675.34,22076.02,11380.53,1.6268387932255517
Odisha,mungbean,654.91,23.92,27.25,9.45,40.43,0.0,2157.22,5209.54,2913.18,1.1574027235385766
Maharashtra,mungbean,521.83,539.76,46.29,15.6,2.23,0.0,2229.78,6051.74,3355.4900000000002,1.8494162400598937
Andhra Pradesh,mungbean,487.43,93.2,169.82,52.15,10.37,0.0,2721.97,7442.72,3534.9399999999996,2.0719936868942352
Andhra Pradesh,mungbean,1620.98,656.14,82.8,923.48,45.14,138.04,11495.37,33511.43,14961.95,2.492867404544627
Karnataka,mungbean,1100.42,1924.25,73.22,371.62,3.71,0.0,7240.34,27806.73,10713.56,2.3836021124623135
Maharashtra,mungbean,1477.53,2260.27,2430.83,652.1,193.07,52.78,5207.0,19859.74,12273.58,1.562088990510107
Odisha,mungbean,1572.38,31.01,7.33,0.0,0.0,0.0,5128.22,15825.03,6738.9400000000005,1.254527427611744
Karnataka,mungbean,1095.29,836.37,119.33,1352.89,0.52,81.28,9371.58,33531.29,12857.26,2.5171485805629183
Tamil Nadu,mungbean,1712.53,1415.77,1332.78,1016.01,114.81,0.0,7020.96,34574.22,12612.86,2.241961919022278
West Bengal,mungbean,1641.37,1315.86,0.0,294.5,0.0,0.0,9417.57,34560.46,12669.3,2.229821331013132
Uttar Pradesh,mungbean,1046.61,0.0,0.0,1119.31,0.0,3.13,6018.05,17342.12,8187.1,1.893931729426762
Odisha,mungbean,662.17,16.28,14.66,0.0,0.24,0.0,2214.73,6804.21,2908.08,1.3799801703729184
Telangana,mungbean,1332.88,550.28,0.0,1108.34,75.25,175.29,4932.97,13872.11,8175.01,1.1776370368871534
Tamil Nadu,mungbean,2092.63,860.25,389.97,1409.16,315.12,63.97,11472.06,35739.86,16603.16,2.3795552497925985
Rajasthan,mungbean,1518.27,786.88,241.77,286.98,4.06,24.0,5759.95,26006.04,8621.91,1.7846664373444487
Odisha,mungbean,1331.53,228.73,11.71,27.62,17.93,21.33,5702.69,17286.48,7341.539999999999,1.3233240929969041
Maharashtra,mungbean,1632.77,2031.8,2095.8,1202.95,216.2,61.37,9710.57,24484.65,16951.46,2.1165091762611037
Madhya Pradesh,mungbean,1923.81,1688.5,569.03,973.61,0.0,52.93,6349.26,24250.62,11557.14,2.4078832884806056
Karnataka,mungbean,941.33,1613.44,91.19,940.0,3.89,62.86,9357.07,37853.24,13009.779999999999,2.6506950486635237
Gujarat,mungbean,1649.65,598.65,0.0,404.13,1312.24,47.85,5233.54,21438.77,9246.06,1.4042613463912104
Bihar,mungbean,1314.74,1585.66,0.0,0.0,0.0,0.0,11524.38,66733.07,14424.779999999999,3.1444122943687907
Andhra Pradesh,mungbean,2123.33,7.63,13.87,3072.96,37.58,7.25,11512.99,37893.79,16775.61,2.549523481920641
Andhra Pradesh,mungbean,1982.28,1782.89,471.76,90.06,246.49,0.0,10132.83,30307.68,14706.310000000001,2.173165253637118
Gujarat,mungbean,1602.48,1012.96,11.18,416.68,1531.98,0.0,6326.5,17226.78,10901.779999999999,0.8053256712733453
Karnataka,mungbean,1083.15,1387.19,23.07,539.49,36.44,0.0,7266.48,29075.37,10335.82,1.5985107545375448
Maharashtra,mungbean,1381.52,1993.91,1149.58,185.37,75.02,0.0,8013.65,24114.13,12799.05,1.586370166528399
Odisha,mungbean,1504.44,3.87,3.83,0.0,16.97,0.0,6407.66,19442.22,7936.7699999999995,1.3314178183363348
Rajasthan,mungbean,1270.76,86.02,359.67,19.32,9.6,0.0,6149.94,23223.2,7895.3099999999995,1.4083082090609256
Rajasthan,mungbean,555.99,19.77,88.77,58.78,15.94,0.0,1543.64,3684.64,2282.8900000000003,0.8741223366585056
Maharashtra,mungbean,508.69,664.77,48.9,11.0,10.1,0.0,2058.37,8196.42,3301.83,1.7158697719592886
Andhra Pradesh,mungbean,464.53,866.09,53.62,80.08,55.28,0.0,3447.67,7660.85,4967.2699999999995,1.8858380040873315
Rajasthan,mungbean,1280.37,458.41,1.08,149.43,122.42,0.0,4546.76,19911.42,6558.47,1.1290746848505697
Odisha,mungbean,1412.49,63.53,32.85,0.0,4.75,0.0,4647.8,13627.42,6161.42,1.2302462515934522
Karnataka,mungbean,1034.44,619.19,14.43,42.36,167.97,0.0,4600.92,18104.66,6479.31,1.4447299730883632
Andhra Pradesh,mungbean,1169.18,352.88,120.84,443.8,34.72,0.0,7450.33,21259.08,9571.75,1.829181926711317
Maharashtra,mungbean,1605.53,2225.72,1284.03,633.29,154.47,18.57,8513.85,33921.87,14435.46,2.950162886222456
Tamil Nadu,mungbean,1506.5,1411.5,633.39,822.83,167.84,0.0,4602.54,21822.09,9144.6,1.7846664373444487
Bihar,mungbean,1269.18,1476.67,0.0,0.0,0.0,0.0,10944.25,47941.98,13690.1,3.2334432731025275
Andhra Pradesh,mungbean,2311.39,593.8,0.0,2347.12,69.89,10.22,12632.46,43078.52,17964.879999999997,2.7559134780761214
Rajasthan,mungbean,1309.66,704.36,50.26,206.22,90.96,0.0,5149.29,16792.38,7510.75,1.161449586208292
Odisha,pigeonpeas,905.99,158.28,4.9,49.12,0.0,15.03,8718.86,25225.12,9852.18,1.9546346694724914
Uttar Pradesh,pigeonpeas,401.23,86.9,5.74,22.27,214.36,0.0,9281.2,18870.22,10011.7,4.285627567228506
Odisha,pigeonpeas,384.74,2.68,0.0,0.0,0.0,0.0,3445.43,5520.82,3832.85,1.3637927196940571
Maharashtra,pigeonpeas,553.0,806.86,271.14,369.11,69.11,0.0,5684.69,19370.5,7753.91,4.641751482163453
Madhya Pradesh,pigeonpeas,500.78,280.61,83.17,198.9,14.86,0.0,4617.18,12649.42,5695.5,2.8125695554521357
Tamil Nadu,pigeonpeas,2338.11,1117.74,3311.48,394.35,1164.6,50.99,16540.68,49036.56,24917.95,3.443880131927723
Karnataka,pigeonpeas,425.88,644.17,336.36,827.96,0.0,0.0,4044.37,14263.1,6278.74,3.3710366038728474
Andhra Pradesh,pigeonpeas,502.27,585.56,67.14,386.78,14.57,0.81,6727.5,15778.55,8284.63,4.0630501203941645
Bihar,pigeonpeas,563.19,220.68,0.0,0.0,0.0,0.0,7251.88,17921.08,8035.75,3.702879342789503
Maharashtra,pigeonpeas,1936.36,3424.9,560.87,5505.07,802.26,247.38,18555.04,75008.17,31031.88,6.353574391453026
Maharashtra,pigeonpeas,485.17,515.12,133.6,149.1,38.7,69.64,4712.68,14453.8,6104.01,4.022581493697011
Tamil Nadu,pigeonpeas,2366.17,2977.96,0.0,521.97,704.84,0.0,20683.27,47686.03,27254.21,3.8323789482203923
Andhra Pradesh,pigeonpeas,467.03,759.0,348.31,368.63,66.42,11.89,7764.11,17488.58,9785.39,4.273486979219361
Telangana,pigeonpeas,1224.46,2140.61,0.0,2251.21,4.09,124.85,7992.49,12679.9,13737.710000000001,0.9914813540802494
Karnataka,pigeonpeas,277.1,712.87,161.16,1178.51,7.13,0.0,2853.09,9922.88,5189.860000000001,2.26624309504057
